Mesure (Unité de mesure combinée)_x,Domaine,Année,Nombre d'emplois,Mesure (Unité de mesure combinée)_y,Paramètre,Valeur
Emploi dans les éco-activités ,Protection contre les radiations,2012,3707.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.71
Emploi dans les éco-activités ,Protection contre les radiations,2012,3707.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.54
Emploi dans les éco-activités ,Protection contre les radiations,2012,3707.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.75
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2012,1.71,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.71
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2012,1.71,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.54
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2012,1.71,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.75
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2012,19.54,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.71
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2012,19.54,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.54
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2012,19.54,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.75
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2012,78.75,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.71
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2012,78.75,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.54
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2012,78.75,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.75
Emploi dans les activités de l'économie verte,Eco-activités,2013,569774.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Eco-activités,2013,569774.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Eco-activités,2013,569774.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Protection de l'environnement,2013,268265.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Protection de l'environnement,2013,268265.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Protection de l'environnement,2013,268265.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Air,2013,7204.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Air,2013,7204.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Air,2013,7204.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Eaux_usées,2013,57256.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Eaux_usées,2013,57256.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Eaux_usées,2013,57256.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Déchets,2013,100009.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Déchets,2013,100009.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Déchets,2013,100009.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Déchets_radio,2013,3416.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Déchets_radio,2013,3416.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Déchets_radio,2013,3416.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2013,69385.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2013,69385.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2013,69385.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Bruit,2013,5229.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Bruit,2013,5229.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Bruit,2013,5229.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2013,25765.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2013,25765.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2013,25765.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2013,213502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2013,213502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2013,213502.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,gestion_eau,2013,4209.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,gestion_eau,2013,4209.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,gestion_eau,2013,4209.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,gestion_forêt,2013,11347.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,gestion_forêt,2013,11347.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,gestion_forêt,2013,11347.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,recup,2013,26653.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,recup,2013,26653.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,recup,2013,26653.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,EnR,2013,66464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,EnR,2013,66464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,EnR,2013,66464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Maîtrise énergie,2013,104829.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Maîtrise énergie,2013,104829.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Maîtrise énergie,2013,104829.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Activités transversales,2013,88007.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Activités transversales,2013,88007.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Activités transversales,2013,88007.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Ingénierie,2013,12694.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Ingénierie,2013,12694.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Ingénierie,2013,12694.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,R&D,2013,28621.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,R&D,2013,28621.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,R&D,2013,28621.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Serv gaux,2013,46692.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Serv gaux,2013,46692.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Serv gaux,2013,46692.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Activités périphériques,2013,406086.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Activités périphériques,2013,406086.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Activités périphériques,2013,406086.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2013,25482.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2013,25482.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2013,25482.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Transports longue distance,2013,285304.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Transports longue distance,2013,285304.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Transports longue distance,2013,285304.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2013,95300.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2013,95300.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2013,95300.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2013,69385.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2013,69385.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2013,69385.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les éco-activités ,Maîtrise de l'énergie,2013,104829.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
Emploi dans les éco-activités ,Maîtrise de l'énergie,2013,104829.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.67
Emploi dans les éco-activités ,Maîtrise de l'énergie,2013,104829.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.81
Emploi dans les éco-activités ,Energies renouvelables,2013,66464.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.52
